id,type,key,value
1843364371,addr,state,CA
1843364371,addr,street,South Mary Avenue
1843364371,regular,name,Zanotto's Market Sunnyvale
1843364371,regular,operator,Zanotto's Family Markets
1843364371,regular,shop,supermarket
1843364372,addr,city,Sunnyvale
1843364372,addr,country,US
1843364372,addr,housenumber,1328
1843364372,addr,postcode,94087
1843364372,addr,street,South Mary Avenue
1843364372,regular,name,JDM Packing Supplies
1843364372,regular,phone,(408) 739-2500
1843364372,regular,shop,stationery
1843364372,regular,website,http://jdmpackingsupplies.com/
1843364383,addr,city,Sunnyvale
1843364383,addr,country,US
1843364383,addr,housenumber,1320a
1843364383,addr,postcode,94087
1843364383,addr,street,South Mary Avenue
1843364383,regular,leisure,fitness_centre
1843364383,regular,name,Lady Circuit
1843364384,addr,city,Sunnyvale
1843364384,addr,country,US
1843364384,addr,housenumber,1334
1843364384,addr,postcode,94087
1843364384,addr,street,South Mary Avenue
1843364384,regular,name,European Gourmet Delicatessen
1843364384,regular,phone,+1 408 739 2251
1843364384,regular,shop,supermarket
1843364384,regular,website,http://www.europeangourmetdeli.com/index.html
1843364385,addr,city,Sunnyvale
1843364385,addr,country,US
1843364385,addr,housenumber,1360
1843364385,addr,postcode,94087
1843364385,addr,street,South Mary Avenue
1843364385,regular,name,Maryam's Hair and Beauty Salon
1843364385,regular,shop,hairdresser
1843364386,addr,city,Sunnyvale
1843364386,addr,country,US
1843364386,addr,housenumber,1340
1843364386,addr,postcode,94087
1843364386,addr,street,South Mary Avenue
1843364386,regular,name,New India Bazaar
1843364386,regular,phone,(408) 530-9555
1843364386,regular,shop,supermarket
1843364386,regular,website,http://www.newindiabazar.us/
1843364387,addr,city,Sunnyvale
1843364387,addr,country,US
1843364387,addr,housenumber,1366
1843364387,addr,postcode,94087
1843364387,addr,street,South Mary Avenue
1843364388,addr,city,Sunnyvale
1843364388,addr,country,US
1843364388,addr,housenumber,1342
1843364388,addr,postcode,94087
1843364388,addr,street,South Mary Avenue
1843364388,regular,amenity,restaurant
1843364388,regular,cuisine,pizza
1843364388,regular,name,Pizza Pub
1843364388,regular,phone,(408) 730-8784
1843364388,regular,website,http://www.pizzapubsunnyvale.com/
1843364389,addr,city,Sunnyvale
1843364389,addr,country,US
1843364389,addr,housenumber,1326
1843364389,addr,postcode,94087
1843364389,addr,street,South Mary Avenue
1843364389,regular,name,The Granary
1843364389,regular,phone,(408) 735-9830
1843364389,regular,shop,fabric
1843364389,regular,website,http://thegranaryquilts.com/
1843364390,addr,city,Sunnyvale
1843364390,addr,country,US
1843364390,addr,housenumber,1350
1843364390,addr,postcode,94087
1843364390,addr,street,South Mary Avenue
1843364390,regular,amenity,school
1843364390,regular,name,West Coast Martial Arts
1843364390,regular,phone,408.773.8095
1843364390,regular,website,http://www.westcoastsunnyvale.com/
1843364391,addr,city,Sunnyvale
1843364391,addr,country,US
1843364391,addr,housenumber,1336
1843364391,addr,postcode,94087
1843364391,addr,street,South Mary Avenue
1843364391,regular,amenity,school
1843364391,regular,name,Young Chefs Academy
1843364391,regular,phone,(408) 738-CHEF
1843364391,regular,website,http://www.youngchefsacademy.com/
1844045662,regular,maxspeed,35 mph
1844045662,regular,traffic_sign,maxspeed
1844045663,regular,maxspeed,25 mph
1844045663,regular,traffic_sign,maxspeed
1844515102,regular,emergency,fire_hydrant
1844515109,addr,housenumber,1090
1844515109,addr,street,Kifer Road
1844515109,regular,name,Fortinet
1844515135,regular,emergency,fire_hydrant
1844772355,regular,highway,traffic_signals
1845616778,addr,housenumber,295
1845616778,addr,street,Commercial Street
1845616778,regular,name,A&H Auto Dismantler
1845616779,regular,amenity,restaurant
1845616779,regular,cuisine,mediterranean
1845616779,diet,vegetarian,yes
1845616779,regular,name,Agape Grill
1845616779,regular,takeout,yes
1845616780,addr,housenumber,158
1845616780,addr,street,Commercial Street
1845616780,regular,name,Applied Weather Technology
1845616781,addr,housenumber,928-30
1845616781,addr,street,East Arques Avenue
1845616781,regular,name,Cambrios
1845616782,addr,housenumber,945
1845616782,addr,street,Kifer Road
1845616782,regular,name,Chip's Fitness
1845616783,addr,housenumber,221
1845616783,regular,name,City of Sunnyvale Corporate Yard
1845616784,addr,housenumber,1050
1845616784,addr,street,Kifer Road
1845616784,regular,name,Core Systems
1845616785,addr,housenumber,241
1845616785,addr,street,Commercial Street
1845616785,regular,name,Cupertino Towing
1845616787,addr,housenumber,1020
1845616787,addr,street,Kifer Road
1845616788,addr,housenumber,133-5
1845616788,addr,street,Commercial Street
1845616789,addr,housenumber,153-5
1845616789,addr,street,Commercial Street
1845616790,addr,housenumber,164
1845616790,addr,street,Commercial Street
1845616792,addr,housenumber,170-2
1845616792,addr,street,Commercial Street
1845616799,addr,housenumber,181
1845616799,addr,street,Commercial Street
1845616800,addr,housenumber,193
1845616800,addr,street,Commercial Street
1845616806,addr,housenumber,306
1845616806,addr,street,De Guigne Drive
1845616808,addr,housenumber,310
1845616808,addr,street,De Guigne Drive
1845616812,addr,housenumber,488-90
1845616812,addr,street,De Guigne Drive
1845616815,addr,housenumber,922
1845616815,addr,street,East California Avenue
1845616817,addr,housenumber,923
1845616819,addr,housenumber,930
1845616819,addr,street,Thompson Place
1845616819,regular,name,Accurate Technology Manufacturing
1845616819,regular,source,photograph
1845616821,addr,housenumber,950
1845616821,addr,street,Kifer Road
1845616821,regular,name,Intuitive Surgical
1845616828,addr,housenumber,169
1845616828,addr,street,Commercial Street
1845616828,regular,name,Kamet
1845616831,addr,housenumber,933
1845616831,addr,street,Kifer Road
1845616831,regular,name,Kuehne Inc
1845616833,addr,housenumber,152
1845616833,addr,street,Commercial Street
1845616833,regular,name,MES Electric Company
1845616835,addr,housenumber,932
1845616835,addr,street,Kifer Road
1845616835,regular,name,Mohawk Labs
1845616837,addr,housenumber,144
1845616837,addr,street,Commercial Street
1845616837,regular,name,Olander
1845616839,addr,housenumber,960
1845616839,addr,street,Kifer Road
1845616839,regular,name,Pepsi
1845616840,addr,housenumber,239
1845616840,addr,street,Commercial Street
1845616840,regular,name,Pro 1 Tire Services
1845616841,addr,housenumber,927
1845616841,addr,street,Kifer Road
1845616841,regular,name,Riot
1845616842,addr,housenumber,183
1845616842,regular,name,Roto-Rooter
1845616849,addr,housenumber,247
1845616849,addr,street,Commercial Street
1845616849,regular,name,Sunnyvale Towing
1845616852,addr,housenumber,3875
1845616852,regular,name,Texas Instruments
1845616854,addr,housenumber,3833
1845616854,regular,name,Texas Instruments
1845616859,regular,emergency,fire_hydrant
1845616861,regular,emergency,fire_hydrant
1845616864,regular,emergency,fire_hydrant
1845616866,regular,emergency,fire_hydrant
1845616868,regular,emergency,fire_hydrant
1845616871,regular,emergency,fire_hydrant
1845616878,regular,emergency,fire_hydrant
1845616882,regular,maxspeed,40 mph
1845616882,regular,traffic_sign,maxspeed
1845616885,regular,highway,stop
1845616888,regular,emergency,fire_hydrant
1845616891,regular,emergency,fire_hydrant
1845616894,regular,emergency,fire_hydrant
1845616897,regular,maxspeed,25 mph
1845616897,regular,traffic_sign,maxspeed
1845616900,regular,emergency,fire_hydrant
1845616903,regular,highway,stop
1845616906,regular,highway,stop
1845616921,regular,emergency,fire_hydrant
1845616923,regular,maxspeed,25 mph
1845616923,regular,traffic_sign,maxspeed
1845616924,regular,emergency,fire_hydrant
1845616925,regular,maxspeed,30 mph
1845616925,regular,traffic_sign,maxspeed
1845616926,regular,emergency,fire_hydrant
1845616927,regular,emergency,fire_hydrant
1845616928,regular,highway,stop
1845616930,regular,highway,stop
1845616932,regular,highway,stop
1845616934,regular,highway,stop
1845616967,regular,emergency,fire_hydrant
1845617032,regular,emergency,fire_hydrant
1845617045,regular,highway,stop
1845617048,regular,maxspeed,25 mph
1845617048,regular,traffic_sign,maxspeed
1845983491,regular,emergency,fire_hydrant
1845983504,regular,emergency,fire_hydrant
1845983506,regular,emergency,fire_hydrant
1845983512,regular,emergency,fire_hydrant
1845983550,regular,maxspeed,25 mph
1845983550,regular,traffic_sign,maxspeed
1845983578,regular,emergency,fire_hydrant
1845983633,regular,emergency,fire_hydrant
1845983652,regular,emergency,fire_hydrant
1845983659,addr,housenumber,795
1845983659,addr,street,Alvarado Avenue
1845983662,addr,housenumber,783
1845983662,addr,street,Alvarado Avenue
1845983664,addr,housenumber,781
1845983664,addr,street,Alvarado Avenue
1845983679,addr,housenumber,771
1845983679,addr,street,Alvarado Avenue
1845983680,addr,housenumber,769
1845983680,addr,street,Alvarado Avenue
1845983681,addr,housenumber,763
1845983681,addr,street,Alvarado Avenue
1845983682,addr,housenumber,761
1845983682,addr,street,Alvarado Avenue
1845983683,addr,housenumber,810
1845983683,addr,street,San Juan Drive
1845983684,regular,emergency,fire_hydrant
1846125376,regular,emergency,fire_hydrant
1846125377,addr,housenumber,665
1846125377,addr,street,Johanna Avenue
1846125396,regular,emergency,fire_hydrant
1846327120,regular,highway,stop
1846327121,regular,highway,stop
1846327122,regular,highway,stop
1846327123,regular,highway,stop
1846327124,regular,highway,stop
1846327125,regular,highway,stop
1846327126,regular,highway,stop
1846327127,regular,highway,stop
1846327128,regular,highway,stop
1846327129,regular,highway,stop
1846327130,regular,highway,stop
1846327131,regular,highway,stop
1847604568,regular,emergency,fire_hydrant
1847604570,regular,maxspeed,25 mph
1847604570,regular,traffic_sign,maxspeed
1847604573,regular,emergency,fire_hydrant
1847604578,regular,emergency,fire_hydrant
1847604580,addr,housenumber,846-50
1847604582,regular,emergency,fire_hydrant
1847656829,regular,highway,stop
1855348349,regular,noexit,yes
1855348352,regular,noexit,yes
1855348356,regular,noexit,yes
1857344032,addr,housenumber,920
1857344032,addr,street,Stewart Drive
1857344032,regular,name,Nielson
1857344060,regular,emergency,fire_hydrant
1857344062,regular,emergency,fire_hydrant
1857344072,regular,emergency,fire_hydrant
1857344075,regular,emergency,fire_hydrant
1857344079,regular,emergency,fire_hydrant
1859533634,regular,barrier,gate
1860645171,regular,maxspeed,30 mph
1860645171,source,maxspeed,sign
1860645171,regular,traffic_sign,maxspeed
1860730039,addr,housenumber,121
1860730039,addr,street,East Evelyn Avenue
1860730040,regular,emergency,fire_hydrant
1860930443,regular,highway,turning_circle
1860930445,regular,highway,stop
1863109957,regular,maxspeed,40 mph
1863109957,source,maxspeed,sign
1863109957,regular,traffic_sign,maxspeed
1863109959,regular,maxspeed,45 mph
1863109959,source,maxspeed,sign
1863109959,regular,traffic_sign,maxspeed
1863109960,regular,maxspeed,25 mph
1863109960,source,maxspeed,sign
1863109960,regular,traffic_sign,maxspeed
1863109961,regular,maxspeed,30 mph
1863109961,source,maxspeed,sign
1863109961,regular,traffic_sign,maxspeed
1864760346,addr,housenumber,576-8
1864760349,addr,housenumber,580-2
1864760352,addr,housenumber,584-6
1864760356,addr,housenumber,588
1864760360,addr,housenumber,590-2
1864760364,addr,housenumber,594-6
1864760373,regular,emergency,fire_hydrant
1864760391,regular,maxspeed,25 mph
1864760391,regular,traffic_sign,maxspeed
1864760395,regular,amenity,post_box
1864760417,regular,emergency,fire_hydrant
1864760495,regular,emergency,fire_hydrant
1864760535,regular,emergency,fire_hydrant
1864760607,regular,emergency,fire_hydrant
1865202064,regular,amenity,post_box
1865202066,regular,emergency,fire_hydrant
1865202068,regular,emergency,fire_hydrant
1865202087,regular,emergency,fire_hydrant
1865202091,regular,emergency,fire_hydrant
1865202095,regular,emergency,fire_hydrant
1865202100,regular,emergency,fire_hydrant
1865202107,regular,emergency,fire_hydrant
1865202111,regular,emergency,fire_hydrant
1865202115,regular,emergency,fire_hydrant
1865202116,regular,emergency,fire_hydrant
1865864599,addr,housenumber,602
1865864601,addr,housenumber,602-10
1865864602,addr,housenumber,618-666
1865864608,addr,housenumber,766-8
1865864608,addr,street,East Ahwanee Avenue
1865864622,addr,housenumber,788-90
1865864622,addr,street,East Ahwanee Avenue
1865864625,addr,housenumber,796
1865864625,addr,street,East Ahwanee Avenue
1865864626,addr,housenumber,798
1865864626,addr,street,East Ahwanee Avenue
1865864707,regular,barrier,gate
1865864707,regular,highway,stop
1865864709,regular,highway,stop
1865864713,regular,highway,stop
1865864715,regular,highway,stop
1865864719,regular,highway,stop
1865864729,regular,highway,stop
1865864768,regular,highway,stop
1865864772,regular,maxspeed,25 mph
1865864772,regular,traffic_sign,maxspeed
1865864777,regular,highway,stop
1865864785,regular,highway,stop
1865864802,regular,highway,stop
1865864803,regular,highway,stop
1865864808,regular,highway,stop
1865864812,regular,highway,stop
1865864815,regular,highway,stop
1865864819,regular,highway,stop
1865864821,regular,highway,stop
1865864825,regular,maxspeed,25 mph
1865864825,regular,traffic_sign,maxspeed
1865864829,regular,highway,stop
1865864832,regular,emergency,fire_hydrant
1865864835,regular,highway,stop
1865864849,regular,noexit,yes
1865864850,regular,maxspeed,25 mph
1865864850,regular,traffic_sign,maxspeed
1865864853,regular,emergency,fire_hydrant
1865864856,regular,emergency,fire_hydrant
1865864860,regular,highway,stop
1865864864,regular,noexit,yes
1865864866,regular,maxspeed,35 mph
